query_def_tech_label,top_def_tech_label,def_tactic_label,def_tactic_rel_label,def_tech_label,def_artifact_rel_label,def_artifact_label,off_artifact_label,off_artifact_rel_label,off_tech_label,off_tech_id,framework_root_iri,off_tech_parent_label,off_tech_parent_is_toplevel,off_tactic_rel_label,off_tactic_label,def_tactic,def_tactic_rel,def_tech,def_artifact_rel,def_artifact,off_artifact,off_artifact_rel,off_tech,off_tech_parent,off_tactic_rel,off_tactic
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Symbolic Link,may-modify,Shortcut Modification,T1547.009,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Boot or Logon Autostart Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SymbolicLink,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Object File,may-add,Portable Executable Injection,T1055.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Process Injection,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ObjectFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-add,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Object File,may-add,Portable Executable Injection,T1055.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Process Injection,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ObjectFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-add,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Operating System Executable File,may-modify,Rename Legitimate Utilities,T1036.003,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Masquerading,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1036.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1036,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Email,produces,Spearphishing Attachment,T1566.001,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Phishing,false,enables,Initial Access,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#Email,http://d3fend.mitre.org/ontologies/d3fend.owl#produces,http://d3fend.mitre.org/ontologies/d3fend.owl#T1566.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1566,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0001
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Email,produces,Internal Spearphishing,T1534,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Lateral Movement Technique,true,enables,Lateral Movement,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#Email,http://d3fend.mitre.org/ontologies/d3fend.owl#produces,http://d3fend.mitre.org/ontologies/d3fend.owl#T1534,http://d3fend.mitre.org/ontologies/d3fend.owl#LateralMovementTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0008
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Email,produces,Spearphishing Link,T1566.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Phishing,false,enables,Initial Access,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#Email,http://d3fend.mitre.org/ontologies/d3fend.owl#produces,http://d3fend.mitre.org/ontologies/d3fend.owl#T1566.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1566,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0001
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Email,produces,Spearphishing Attachment,T0865,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKICSTechnique,Initial Access Technique,true,enables,Initial Access,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#Email,http://d3fend.mitre.org/ontologies/d3fend.owl#produces,http://d3fend.mitre.org/ontologies/d3fend.owl#T0865,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKICSInitialAccessTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0108
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Email,reads,Local Email Collection,T1114.001,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Email Collection,false,enables,Collection,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#Email,http://d3fend.mitre.org/ontologies/d3fend.owl#reads,http://d3fend.mitre.org/ontologies/d3fend.owl#T1114.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1114,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0009
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Archive File,creates,Archive Collected Data,T1560,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Collection Technique,true,enables,Collection,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ArchiveFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1560,http://d3fend.mitre.org/ontologies/d3fend.owl#CollectionTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0009
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Archive File,creates,Archive via Library,T1560.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Archive Collected Data,false,enables,Collection,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ArchiveFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1560.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1560,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0009
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Archive File,creates,Archive via Utility,T1560.001,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Archive Collected Data,false,enables,Collection,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ArchiveFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1560.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1560,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0009
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Operating System File,accesses,Proc Filesystem,T1003.007,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,OS Credential Dumping,false,enables,Credential Access,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#accesses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1003.007,http://d3fend.mitre.org/ontologies/d3fend.owl#T1003,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0006
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Operating System File,accesses,Proc Memory,T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Process Injection,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#accesses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Operating System File,may-modify,Proc Memory,T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Process Injection,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Operating System File,accesses,Proc Memory,T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Process Injection,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#accesses,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Operating System File,may-modify,Proc Memory,T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Process Injection,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1055,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,executes,Bypass User Account Control,T1548.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Abuse Elevation Control Mechanism,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1548.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1548,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,creates,Compile After Delivery,T1027.004,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Obfuscated Files or Information,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1027.004,http://d3fend.mitre.org/ontologies/d3fend.owl#T1027,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,obfuscates,Software Packing,T1027.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Obfuscated Files or Information,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#obfuscates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1027.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1027,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,creates,Screensaver,T1546.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Event Triggered Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,creates,Screensaver,T1546.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Event Triggered Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1546,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,may-add,Deobfuscate/Decode Files or Information,T1140,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Stealth Technique,true,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-add,http://d3fend.mitre.org/ontologies/d3fend.owl#T1140,http://d3fend.mitre.org/ontologies/d3fend.owl#StealthTechnique,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,executes,Malicious File,T1204.002,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,User Execution,false,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1204.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1204,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,creates,Path Interception by Unquoted Path,T1574.009,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Hijack Execution Flow,false,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,creates,Path Interception by Unquoted Path,T1574.009,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Hijack Execution Flow,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,may-modify,Runtime Data Manipulation,T1565.003,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Data Manipulation,false,enables,Impact,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1565.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1565,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0040
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,creates,Path Interception by PATH Environment Variable,T1574.007,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Hijack Execution Flow,false,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574.007,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,creates,Path Interception by PATH Environment Variable,T1574.007,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Hijack Execution Flow,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574.007,http://d3fend.mitre.org/ontologies/d3fend.owl#T1574,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
File Encryption,Platform Hardening,Harden,enables,File Encryption,encrypts,File,Executable File,may-create,Rename Legitimate Utilities,T1036.003,http://d3fend.mitre.org/ontologies/d3fend.owl#ATTACKEnterpriseTechnique,Masquerading,false,enables,Stealth,http://d3fend.mitre.org/ontologies/d3fend.owl#Harden,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#FileEncryption,http://d3fend.mitre.org/ontologies/d3fend.owl#encrypts,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1036.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1036,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
